popped 		SEARCH_STATE [f_value=6.536369427802574, g_value=5.531556742689156, h_value=1.0048126851134185, id=33, parent=35]
new 		SEARCH_STATE [f_value=6.536369427802574, g_value=5.860677661727243, h_value=0.6756917660753317, id=31, parent=33]
popped 		SEARCH_STATE [f_value=6.536369427802574, g_value=5.860677661727243, h_value=0.6756917660753317, id=31, parent=33]
new 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.081528682209113, h_value=0.45484074559346166, id=29, parent=31]
new 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.122579980138307, h_value=0.4137894476642668, id=32, parent=31]
popped 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.081528682209113, h_value=0.45484074559346166, id=29, parent=31]
popped 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.122579980138307, h_value=0.4137894476642668, id=32, parent=31]
new 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.143412254614795, h_value=0.3929571731877796, id=38, parent=32]
popped 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.143412254614795, h_value=0.3929571731877796, id=38, parent=32]
new 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.160826088479935, h_value=0.37554333932263967, id=41, parent=38]
popped 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.160826088479935, h_value=0.37554333932263967, id=41, parent=38]
FOUND PATH
new 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.39360080562761, h_value=0.1427686221749639, id=42, parent=41]
popped 		SEARCH_STATE [f_value=6.536369427802574, g_value=6.39360080562761, h_value=0.1427686221749639, id=42, parent=41]
popped 		SEARCH_STATE [f_value=6.591058077878806, g_value=6.085619687112803, h_value=0.5054383907660023, id=40, parent=38]
new 		SEARCH_STATE [f_value=7.12193173189088, g_value=6.381366987934576, h_value=0.740564743956305, id=48, parent=40]
popped 		SEARCH_STATE [f_value=6.629080009856459, g_value=4.910246535584481, h_value=1.7188334742719777, id=47, parent=39]
updated 	SEARCH_STATE [f_value=6.667358453342413, g_value=5.04290163657217, h_value=1.6244568167702427, id=43, parent=47]
popped 		SEARCH_STATE [f_value=6.667358453342413, g_value=5.04290163657217, h_value=1.6244568167702427, id=43, parent=47]
new 		SEARCH_STATE [f_value=7.10339774880911, g_value=5.4789409320388645, h_value=1.6244568167702456, id=42, parent=43]
new 		SEARCH_STATE [f_value=6.883943195223583, g_value=5.224637785904774, h_value=1.6593054093188089, id=49, parent=43]
popped 		SEARCH_STATE [f_value=6.693931974522011, g_value=4.069138672492943, h_value=2.6247933020290684, id=45, parent=37]
popped 		SEARCH_STATE [f_value=6.883943195223583, g_value=5.224637785904774, h_value=1.6593054093188089, id=49, parent=43]
new 		SEARCH_STATE [f_value=10.8719528303303, g_value=5.378317513197003, h_value=5.493635317133299, id=50, parent=49]
new 		SEARCH_STATE [f_value=7.729969598882246, g_value=6.070664189563437, h_value=1.6593054093188089, id=51, parent=49]
popped 		SEARCH_STATE [f_value=7.038762915623529, g_value=2.262258614790909, h_value=4.77650430083262, id=16, parent=14]
new 		SEARCH_STATE [f_value=7.337888261729719, g_value=2.262258614790909, h_value=5.07562964693881, id=52, parent=16]
popped 		SEARCH_STATE [f_value=7.10339774880911, g_value=5.4789409320388645, h_value=1.6244568167702456, id=42, parent=43]
new 		SEARCH_STATE [f_value=7.10339774880911, g_value=6.960629126634146, h_value=0.1427686221749639, id=41, parent=42]
