Room No. 1, Exit B 
dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m]
  1  ,  1    ,  0  ,  10  ,  0 ,  24
8.479278233519911723e+00,8.215859160912255987e+00,6.802092623743152267e+00,7.038097452472758420e+00,6.577196115986687630e+00,5.744096541087730934e+00,6.640235671680158269e+00,6.215771679060630994e+00,5.885465348961351317e+00,6.144582369943091038e+00
6.051030576000123951e+00,6.104941892360675304e+00,4.566235771956952405e+00,5.454326393045508148e+00,4.411287626806970508e+00,4.339218252860526981e+00,4.532845500452436838e+00,4.082789547894768667e+00,3.693402315004814085e+00,4.371993048793815007e+00
4.518669432711052814e+00,4.166963537135575990e+00,3.094770733520356920e+00,3.707357424197828877e+00,2.741770912007493788e+00,2.896285687482105242e+00,2.657975782789935515e+00,2.445064020794922133e+00,1.996063630093800612e+00,2.445490203868861734e+00
2.857712131022813296e+00,2.725538545013314717e+00,1.768124739254576694e+00,1.753114105294387493e+00,1.480534501292231297e+00,1.572164092919423384e+00,1.285990209434709985e+00,1.361967975295136801e+00,1.204066144665716820e+00,1.358003172150756832e+00
1.503141009966588504e+00,1.581531820549456402e+00,1.101724240098451491e+00,9.399243084974715501e-01,6.831910049573410859e-01,8.187945544293808720e-01,5.918273071004693797e-01,4.520403373803911773e-01,4.526692908060755416e-01,5.761469269593727516e-01
5.388561293256594054e-01,5.954221748194600261e-01,5.288739898958887409e-01,2.826785338538519432e-01,1.704342790430489751e-01,8.159362289399847701e-02,6.254873852437696502e-02,4.322546431496421260e-02,8.287417912890190919e-02,7.821085332978859606e-02
7.024701004033929996e-02,1.517051553332267877e-01,1.402710572508578113e-01,4.586057163308870227e-02,3.163309560284895822e-02,2.642049595677481780e-02,2.319266588570743567e-02,7.402571238496358230e-02,1.914406638257299884e-02,1.829800217070445476e-02
4.683822312340930188e-02,4.202405714242401363e-02,4.206370268060964646e-02,3.537087008947895767e-02,2.976495239989194325e-02,2.493256350384508158e-02,2.487673425333094754e-02,4.770489493183762558e-02,1.869028123024740751e-02,2.121549946631865954e-02
4.610303845030356423e-02,4.264548859582573820e-02,4.078799749892433879e-02,3.380603885615664217e-02,2.761467200526297738e-02,2.346752074844595665e-02,3.470144801268607027e-02,1.895748866931423401e-02,1.829943413004844407e-02,6.822747852286159542e-02
4.534653552886548644e-02,4.342542112425056000e-02,3.880711983734203008e-02,3.182430466531870061e-02,2.577399413755075003e-02,2.340677861774997232e-02,1.950105006523595447e-02,1.834975380797472522e-02,3.901916600913803851e-02,7.195491255100926187e-02
4.454677801018607636e-02,4.387052663515438738e-02,3.658580450686810953e-02,2.951227865709639755e-02,2.399416448203321034e-02,2.114855936739792192e-02,1.878629395989964493e-02,2.255475577330740694e-02,6.876876790253266813e-02,3.718195026632566819e-02
4.368979351058074889e-02,4.337842030172830987e-02,3.447721193306615278e-02,2.708005984502880742e-02,2.195447185167654150e-02,1.924033253064622376e-02,1.819346426767725830e-02,7.171861104210416893e-02,3.870566988339952524e-02,3.299287635235561428e-02
4.272268197142781165e-02,4.177361465708789162e-02,3.244454389486738782e-02,2.457137340141824985e-02,2.020067704132409714e-02,1.840442608544295977e-02,1.886013892774758213e-02,4.099793148102175849e-02,3.404463211610490869e-02,2.904553182832492197e-02
4.175352105301629452e-02,3.964977625397642091e-02,2.908512610939528731e-02,2.228312120818053479e-02,1.887789380332404940e-02,1.758180427395344275e-02,2.442002062312707833e-02,3.527993459066221249e-02,2.932751828440529479e-02,3.282596861733298732e-02
4.118073267977236801e-02,3.632050688828623863e-02,2.587455889453362315e-02,2.005700711180741572e-02,1.777947405650693452e-02,1.951544447209570265e-02,3.536835334259564451e-02,2.939558114845868333e-02,3.197178882261733635e-02,2.561689220996054769e-02
4.180334821661812333e-02,3.305406398970189841e-02,2.283907386632931524e-02,1.825311448777469300e-02,1.707432929686835896e-02,1.904414042416879144e-02,2.905646800330340812e-02,3.046857668386651966e-02,2.384822019037912202e-02,3.348434900969503997e-02
4.294795175280873706e-02,2.871678405851439686e-02,1.983795203868031487e-02,1.732252265077583939e-02,1.581638329580003707e-02,1.932306394838702313e-02,2.780211105456186979e-02,2.420581385610795153e-02,3.924916167079245399e-02,2.649256366615906910e-02
4.065313308462331632e-02,2.322801693928387701e-02,1.765581916251983061e-02,1.595373470245437658e-02,1.447341156870718751e-02,1.706827226581775214e-02,3.079674897801477906e-02,2.888994646221961296e-02,1.925125262713758140e-02,1.669888912621416907e-02
3.469011390781123749e-02,1.886208162405756186e-02,1.618038045071578182e-02,1.423936855786503940e-02,1.304578169629149430e-02,1.707605998412393272e-02,1.920641163940288790e-02,1.669119012730409940e-02,1.551683972110970942e-02,1.376308343148018552e-02
2.569322659642927012e-02,1.644014692790234100e-02,1.386573190990017350e-02,1.237360636899609984e-02,1.118382034511799378e-02,1.277318020268540348e-02,1.399083240212453845e-02,1.195367623137833304e-02,1.113707020183705640e-02,1.063812652805416238e-02
1.635573554763565182e-02,1.281716056740106122e-02,1.084131603314859860e-02,9.915288215574495287e-03,9.318704656766962566e-03,9.844094786006875319e-03,1.001931083563224745e-02,9.784130719739471405e-03,9.532654511779557749e-03,9.301366073227247330e-03
7.081804143759409462e-03,6.874697641519126809e-03,7.818302640838516865e-03,7.435783422574495857e-03,7.268336266929966219e-03,7.756662461801503393e-03,7.761643053127655414e-03,7.631682277327429126e-03,7.551297565340410120e-03,7.501531547748575314e-03
1.886079437877504145e-03,2.906732448396304441e-03,5.928785252731326103e-03,9.390524629533087905e-03,1.098826543690814284e-01,2.356414172616069225e-01,1.465975879874941712e-01,9.771241437283008369e-02,6.677439841978696777e-02,4.640108910696242456e-02
1.006881024459480543e-02,1.769014247797528333e-03,2.108446599358114286e-03,7.238021085536756882e-02,1.048084975440827016e+01,1.573822769741926919e+01,1.081413620848065094e+01,7.265998732119500758e+00,4.689079331517397975e+00,2.938888157243437327e+00
