Room No. 1, Exit A 
dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m]
  1  ,  1    ,  0  ,  10  ,  0 ,  24 
3.626086356651721854e+00,5.089593492503198036e+00,6.700430998890436918e+00,8.378620898377924675e+00,1.006975081485442480e+01,1.120568070671779282e+01,1.280725155257070291e+01,1.461154566762636797e+01,1.624431184202483891e+01,1.796304840158068927e+01
1.786385710887589795e+00,3.177662187524344262e+00,4.961168681874045028e+00,6.417079313132527218e+00,8.180821919687911503e+00,9.465649398027744965e+00,1.111317541999011560e+01,1.277043705109467275e+01,1.446635296840636897e+01,1.617044842952411798e+01
1.485745904197468770e+00,2.753630561425999712e+00,3.960778734153013403e+00,5.332324106568834488e+00,6.963965566742042590e+00,8.504912397060405027e+00,1.003680261403149210e+01,1.141364493513181166e+01,1.275168200879233638e+01,1.442974260090419492e+01
2.852119816183061207e+00,3.543614965270133421e+00,4.398336760227502751e+00,5.582265374620041243e+00,6.838870679527697227e+00,7.755896333118351471e+00,8.891869147737839540e+00,9.928978710179290346e+00,1.078917684255066156e+01,1.180024373473316679e+01
4.539808388854608801e+00,4.433124425735696761e+00,4.795109012801019865e+00,5.311925529930628720e+00,6.145504275186033816e+00,7.200477610399079076e+00,8.289006808694082906e+00,9.215716326204992370e+00,1.008638123274366549e+01,1.091265903772318779e+01
5.020834264625989363e+00,5.345305049955281440e+00,5.380667556241422567e+00,5.624747456913601340e+00,5.967997592106777383e+00,6.651173982986952282e+00,7.234105615005923973e+00,8.017942302095832474e+00,8.861546593954166440e+00,9.783183305758724302e+00
4.634141069285981018e+00,6.105125466280903801e+00,5.970344852781398259e+00,5.853825629109032036e+00,5.802942908669756150e+00,6.057371444666672211e+00,6.460908635101833219e+00,6.845269040335645094e+00,7.325336740352694775e+00,7.908902410194241561e+00
4.070060363032403039e+00,6.499365748801376519e+00,6.105927981282470718e+00,6.157880119946568698e+00,5.796627451686949151e+00,5.792745457495503736e+00,6.024582056284328857e+00,6.284131443216073087e+00,6.646472280915143749e+00,6.983099305652784139e+00
3.497204230427878535e+00,6.183661120492725871e+00,6.321671514871886721e+00,6.105435765099142209e+00,6.169662391383035960e+00,5.758932435347672296e+00,5.811354562852586447e+00,6.013133323188935897e+00,6.169197726544516591e+00,6.469599521514050267e+00
2.986205951657677993e+00,5.638619875144133431e+00,6.465185911384938144e+00,6.112066681505213595e+00,6.167757189674347273e+00,6.146680688275112381e+00,5.736868713409232434e+00,5.817994186500786036e+00,6.008504452688941733e+00,6.107239321604724047e+00
