Room No. 1 , Exit F, 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
   1.000000  ,  1.000000    ,  -5.000000  ,  11.000000  ,  -11.000000 ,  37.000000
7.271499673986751233e+00,1.000248062104572400e+00,1.000097026271997036e+00,1.000245244288402002e+00,5.541161453229699774e+00,1.097259987236572876e+01,1.021831553678408611e+01,7.945131820353465102e+00,4.910563339170654018e+00,4.496390796634758047e+00,5.488875825950097820e+00,4.539152962817011527e+00,3.471847377679178948e+00,3.240700491534834082e+00,3.775169730832874659e+00,4.227639609463489379e+00
7.692045702554609399e+00,1.000125810239447688e+00,1.000098108267661656e+00,1.000255840318467371e+00,6.018889042538258849e+00,1.120545865487241599e+01,1.023403551823723667e+01,7.602870494558772840e+00,4.900833321578089929e+00,4.845990410521787695e+00,5.249833601241448378e+00,4.437392325464534437e+00,3.420398937921071081e+00,3.386218209569285875e+00,3.965325766740544378e+00,4.417270158824615933e+00
7.679955597182920535e+00,1.000027342541325304e+00,1.000099186526315354e+00,1.000267681523793861e+00,5.992017122355342451e+00,1.164152937062672066e+01,1.024626527222462613e+01,7.197439970861331027e+00,4.877301097752461345e+00,5.207155383904210844e+00,4.976330652417304989e+00,4.229607855930051841e+00,3.402437798471808161e+00,3.599853002691217885e+00,4.165999931836907422e+00,4.629982443897823430e+00
8.285204716199320529e+00,1.000045733279775861e+00,1.000100256383566810e+00,1.000280749988795126e+00,5.986983667217734784e+00,1.240753903970066929e+01,1.025339253641740633e+01,6.777111184347873518e+00,4.835075514020220844e+00,5.577078875017433823e+00,4.843570798750860718e+00,4.017400156225811259e+00,3.401249626428852313e+00,3.827432813918993926e+00,4.372420866968822040e+00,4.856827832578876070e+00
9.417802804882011714e+00,1.000203976055124677e+00,1.000101311974696872e+00,1.000295251121657181e+00,6.041558333637220279e+00,1.329876992257721291e+01,1.025918415033988396e+01,6.385946191295687413e+00,4.760755110004350144e+00,5.954471149167143373e+00,4.903646493427049613e+00,3.852380806283762116e+00,3.441651593039833479e+00,4.048526973646090710e+00,4.586059100933322696e+00,5.048670507191807211e+00
9.949072566623840430e+00,1.000232415006420350e+00,1.000102346338331838e+00,1.000311384984067242e+00,6.159225357988272975e+00,1.380326685067112891e+01,1.027536244831786583e+01,6.069990021746840547e+00,4.696943428683176158e+00,6.217407023545376887e+00,5.007182406528519536e+00,3.744103290480272683e+00,3.584992689505046126e+00,4.277826261643823180e+00,4.820939416454970150e+00,5.155767537813888524e+00
9.948517151348323040e+00,1.000229522549643146e+00,1.000103351248063044e+00,1.000329288273720918e+00,6.245629314656359732e+00,1.380999812773646873e+01,1.031841807796764954e+01,5.870253618709584842e+00,4.787415614493347960e+00,6.191494337399010561e+00,4.941707658387136881e+00,3.694329628929499343e+00,3.833222164536677301e+00,4.520191374620003089e+00,5.084774496644561381e+00,5.198828793469855825e+00
9.947932433082428361e+00,1.000226567169897551e+00,1.000104316878148714e+00,1.000349005323754703e+00,6.082270457144453246e+00,1.372251300582103362e+01,1.038292916233999819e+01,5.791339757062733185e+00,5.130440006415676990e+00,5.876425383691247006e+00,4.692972879156152466e+00,3.681483367838509047e+00,4.111296021007219359e+00,4.769415722984022388e+00,5.336236410294672439e+00,5.243099518082424026e+00
9.947317799031777596e+00,1.000223579587114608e+00,1.000105231661518879e+00,1.000370506200865872e+00,5.459062933474942092e+00,1.375521518180014624e+01,1.041687373764993652e+01,5.778637678833701941e+00,5.621454797690409677e+00,5.530728229917925454e+00,4.418667659954531146e+00,3.699113214337533151e+00,4.381541634040850397e+00,5.032828268633992685e+00,5.495229228912928754e+00,5.305120871361303614e+00
9.946669005826842991e+00,1.000220602923851843e+00,1.000106081764406074e+00,1.000393678037132528e+00,4.433222581882628077e+00,1.379891508489374807e+01,1.031193525255171828e+01,5.767426323726461135e+00,6.125599846541406990e+00,5.437952414799203993e+00,4.211470882809211780e+00,3.826954449957805870e+00,4.663455266281630429e+00,5.332327279963211986e+00,5.556425405102229043e+00,5.563745165925030989e+00
9.945984417680316270e+00,1.000217690101705470e+00,1.000106850006661663e+00,1.000418287982329568e+00,3.441276094055201185e+00,1.360074558269423584e+01,9.765786456710456420e+00,5.521516424922849886e+00,6.443696599695808658e+00,5.368439121460012231e+00,3.877037658622799920e+00,3.900990877709046956e+00,4.750717829960033001e+00,5.439861232806697977e+00,5.394920673679903800e+00,6.814802655093794570e+00
9.945260486091536123e+00,1.000214882110389336e+00,1.000107516520372108e+00,1.000443930837625173e+00,2.939311448979852415e+00,1.296616010987988865e+01,8.545934208940245469e+00,4.791637997685032957e+00,6.238378182854583009e+00,4.730567831448464489e+00,3.176592137336609056e+00,3.591180776679824938e+00,4.402166164373649160e+00,5.018706865739204659e+00,4.812609557654578651e+00,6.861826527911083495e+00
9.944492471351336960e+00,1.000212211117319061e+00,1.000108058797340771e+00,1.000470569823701750e+00,3.737386964565447833e+00,1.297043488251080490e+01,7.837378540885080902e+00,4.647545983417156634e+00,6.259157618074247864e+00,4.417144372718226464e+00,3.147651951499238709e+00,3.903234656220442744e+00,4.714130306782704949e+00,5.087369536130758263e+00,4.865655646044418248e+00,6.894658631754102984e+00
9.943679418038259499e+00,1.000209709057001461e+00,1.000108450171272478e+00,1.000501536591132279e+00,5.330828769360876684e+00,1.297401086188814467e+01,7.136433255764421446e+00,4.655806915379610444e+00,5.798649499889831915e+00,4.022738169431752553e+00,3.213987024197749953e+00,4.230652819000336073e+00,5.073185739394128646e+00,5.116249347720213336e+00,4.923919297573516651e+00,6.976618054408793235e+00
9.942813887147371688e+00,1.000207405846146314e+00,1.000108658921950555e+00,1.000538936885299490e+00,6.035167118141927745e+00,1.297405586281778866e+01,6.564565195112496809e+00,5.096065856662931104e+00,5.334907070661166983e+00,3.726128256771670255e+00,3.500905293661991546e+00,4.576430967199907052e+00,5.384275189580145060e+00,5.174751998194748737e+00,4.975693581544051725e+00,7.200521679292502419e+00
9.941987582079125474e+00,1.000205326205602985e+00,1.000108647255891325e+00,1.000581536397912252e+00,6.034925986814283050e+00,1.296054548817692087e+01,6.233546869100077714e+00,5.802034592505455279e+00,5.323246523989243251e+00,3.557075993488954424e+00,3.911534468366073103e+00,4.938368826982991067e+00,5.509236596825413557e+00,5.238445761057903383e+00,5.019611185855435309e+00,7.511604336397394555e+00
9.941010846774815946e+00,1.000203481642586656e+00,1.000108370064998420e+00,1.000629784788795051e+00,6.034640705110273728e+00,1.293927583480130572e+01,6.128749959701427663e+00,6.529835506905297571e+00,5.451938837134471250e+00,3.490642074171211640e+00,4.312894806914222556e+00,5.357979939472853559e+00,5.543171773875481989e+00,5.309036598069499568e+00,5.177001122089080809e+00,7.836277135349308587e+00
9.939964121530735497e+00,1.000201859469563193e+00,1.000107773447922233e+00,1.000684666541498791e+00,6.034271703854635405e+00,1.295439765700445278e+01,6.079569199162726534e+00,7.258694544967350559e+00,5.121131127843465691e+00,3.498705484448478842e+00,4.737313360690378339e+00,5.795021307294825341e+00,5.612715011212342731e+00,5.364792568798953276e+00,5.507530489985848376e+00,8.118213897496492137e+00
9.938847595339169061e+00,1.000200406862015168e+00,1.000106792927573318e+00,1.000747377093135881e+00,6.033814216883337522e+00,1.303540231871296484e+01,5.983041006528697636e+00,7.454464805193669719e+00,4.570358309430568866e+00,3.786108654094328951e+00,5.184792954554156452e+00,6.022920543245906089e+00,5.690753806386455338e+00,5.442631202836699877e+00,5.886622894908379422e+00,8.234124271525494976e+00
9.937641271456357117e+00,1.000199026863841212e+00,1.000105351312916113e+00,1.000819377006310518e+00,6.033351382946535502e+00,1.301532622462112698e+01,5.792721886912380214e+00,6.784112578510479885e+00,4.172063163062990299e+00,4.321342241106849613e+00,5.672541471510936795e+00,6.069865406977520195e+00,5.776936935473150569e+00,5.729947297576988063e+00,6.255124495245639515e+00,8.299506507876067474e+00
9.936348641371059998e+00,1.000197682454199377e+00,1.000103356161147872e+00,1.000902462129344084e+00,6.033114796305108385e+00,1.250297540779605932e+01,5.645437541087926725e+00,6.224066552674722530e+00,3.982858505922418413e+00,4.856769899971420834e+00,6.246278332715815118e+00,6.153360662396860192e+00,5.838307174015311851e+00,6.170487759348277201e+00,6.444456426853228059e+00,8.384198570402585204e+00
9.934948609251984308e+00,1.000196400399661067e+00,1.000100696814266499e+00,1.000998855437930102e+00,6.033313399137337996e+00,1.136127185186925637e+01,6.261575749018001957e+00,6.408665977887838316e+00,3.924989389601908574e+00,5.427704491241656548e+00,6.652947793191174242e+00,6.251404829901886728e+00,6.007046912719275156e+00,6.629703501538526389e+00,6.518508375827742896e+00,8.458886549590188153e+00
9.933426101668120012e+00,1.000195217014776095e+00,1.000097241030723394e+00,1.001111328245748000e+00,6.033555816231957358e+00,9.960733438881346657e+00,7.431688713929146317e+00,6.171417634432164512e+00,4.154710551844507549e+00,6.031923740362760356e+00,6.735841883166507671e+00,6.356143584189995366e+00,6.476646977807268613e+00,6.934578838799894562e+00,6.619635316781349310e+00,8.562143818154218877e+00
9.931781855651227175e+00,1.000194179523570703e+00,1.000092831337329624e+00,1.001243363831694433e+00,6.032290093211857496e+00,8.780399035276474251e+00,8.661992103225291117e+00,5.360279522835307731e+00,4.863512964068509525e+00,6.739084822178805112e+00,6.837580378423878891e+00,6.438467289967119811e+00,7.034522528497724636e+00,7.027912924409668527e+00,6.708480637881454101e+00,7.912428998913921596e+00
9.929971891078901436e+00,1.000193352727793306e+00,1.000087281451365051e+00,1.001399415779641311e+00,6.028713353469593805e+00,8.231821399552341489e+00,9.329932819872810867e+00,4.800258580027373156e+00,5.613373744976052571e+00,7.423497765966023287e+00,6.964492007337662827e+00,6.809158214725472114e+00,7.501693515005475987e+00,7.148053063346888614e+00,6.836900012154453421e+00,7.360585674295271552e+00
9.928004295931899037e+00,1.000192815472967567e+00,1.000080373539866896e+00,1.001585304699644352e+00,6.028706104891371709e+00,8.118586547573613643e+00,8.276484627297792329e+00,4.599285536522833340e+00,6.419937158650554920e+00,7.605215240102181085e+00,7.090471649384791242e+00,7.481281182492822701e+00,7.642622192925060176e+00,7.255364766470667526e+00,5.867180806966127093e+00,7.429692687854469568e+00
9.925830138368072042e+00,1.000192668894270609e+00,1.000071858070038511e+00,1.001808919397740194e+00,6.040134512218054752e+00,7.927304325044463695e+00,7.743697109075242224e+00,4.682595918571280436e+00,7.297451816510967859e+00,7.731255076355560973e+00,7.261943724020370361e+00,8.148452455856869392e+00,7.785804312358948209e+00,7.358502977005987766e+00,5.518321671356601676e+00,7.583839307770119831e+00
9.923411616026394100e+00,1.000193040792103139e+00,1.000061450773958915e+00,1.002081543897511029e+00,6.030089997442597216e+00,7.509744836137159929e+00,7.859157032371228091e+00,5.612603878897240328e+00,8.343701970722092298e+00,7.902315315915231508e+00,7.975833233611115958e+00,8.399583727996384752e+00,7.918253625439239940e+00,6.013062219324065261e+00,5.647809929062773016e+00,7.827638199311173217e+00
9.920751932198651701e+00,1.000194078372004025e+00,1.000048843980778424e+00,1.002418464078932869e+00,5.982312768512723089e+00,8.353997966327550984e+00,6.598983336959501678e+00,6.737485287246400389e+00,8.787017514162567267e+00,8.052854621913137834e+00,8.869605296947586481e+00,8.571011401646774885e+00,7.853290476685721444e+00,5.978936140902085583e+00,5.875876341721131269e+00,8.090955536006926963e+00
9.917733480049195194e+00,1.000195956982822709e+00,1.000033719387203535e+00,1.002839929212004932e+00,6.148486066950233919e+00,1.065747677696495188e+01,5.765693575995054942e+00,7.958265138724501142e+00,8.947897036150397554e+00,8.527675832443335935e+00,9.353451670207142854e+00,8.737567922421426658e+00,6.427702823059065373e+00,6.176342740260921005e+00,6.188510905835239662e+00,1.013846089601310929e+01
9.914745857216535896e+00,1.000198884553602729e+00,1.000015752323541118e+00,1.003371994506204290e+00,5.673507970435146319e+00,1.264495101241174524e+01,5.590777806933750149e+00,9.399124832294399212e+00,9.190039961225627607e+00,9.675916083938986390e+00,9.561179340566555496e+00,8.309169275369661989e+00,6.567924919102087422e+00,6.513202361511790883e+00,7.640829606712330246e+00,1.073264887785551558e+01
9.910959739931755053e+00,1.000203039611478495e+00,1.000005272045935367e+00,1.004044810915012409e+00,2.602438948291863952e+00,1.081969203466318419e+01,6.709481384153112238e+00,1.047460024327217099e+01,9.407991023500121841e+00,1.058027503856194862e+01,9.776306079490069578e+00,7.102591851730492678e+00,6.877511981678239295e+00,7.145825410846067705e+00,9.024035826884597711e+00,1.131099986595784657e+01
9.906624004449417598e+00,1.000208559159436295e+00,1.000029248140035909e+00,1.004893303648980218e+00,1.061781094506408785e+00,1.075692218921649790e+01,8.579898372150859487e+00,1.070175392791163915e+01,1.060316584191498279e+01,1.084797809779293409e+01,8.821931670647851220e+00,7.335444552585095757e+00,7.351349103996459355e+00,9.591994565295857811e+00,9.690692786072155229e+00,1.201332182190139442e+01
9.901641362315869443e+00,1.000215519363387706e+00,1.000055291432096816e+00,1.005990243608536616e+00,4.162939936618995418e+00,8.820734994423826691e+00,1.065435938437325269e+01,1.106192369198360304e+01,1.214737361303925844e+01,1.113342550148118626e+01,7.956667160373418035e+00,7.828609458246102548e+00,1.023849698346641546e+01,1.036149503807956229e+01,1.049848002993965146e+01,1.326589893812675314e+01
9.895751351210446245e+00,1.000223828516647373e+00,1.000080826639204723e+00,1.007447901202502605e+00,6.102460883475170128e+00,7.492338645609951442e+00,1.298835241343236113e+01,1.169755895134382406e+01,1.258953881453565948e+01,9.230045080075280239e+00,8.397471175000582377e+00,9.761578026270118613e+00,1.115491643883919792e+01,1.130477319735735797e+01,1.193491723950662831e+01,1.520001889171967946e+01
9.888918851130123144e+00,1.000233167974345028e+00,1.000102592655126355e+00,1.009392456384697656e+00,6.102007182192456192e+00,5.860623422499912749e+00,1.085099432766980065e+01,1.147040733363451182e+01,1.039072701830597012e+01,9.131640896667770235e+00,9.155015288841571675e+00,9.484087960654175475e+00,9.657228017984039070e+00,1.035352408290324355e+01,1.205300799011684276e+01,1.181650520876910448e+01
9.881501431899847532e+00,1.000242348922979474e+00,1.000118437298624263e+00,1.011995101537045194e+00,6.236099443744310022e+00,8.795748686429149643e+00,1.070406545045801394e+01,1.174889423231151397e+01,1.010938325588572440e+01,9.747715289560790808e+00,9.972089652951282801e+00,1.005467193172050244e+01,1.075516272053272360e+01,1.027180945626520092e+01,1.242449344905326569e+01,1.211482329946326075e+01
9.871865405628390988e+00,1.000249446841252610e+00,1.000129969443521949e+00,1.015357815396584762e+00,1.589377053417420527e+00,1.262685651037567069e+01,1.246928564755450886e+01,1.180591763517002768e+01,1.058617313386638870e+01,1.080546194678010963e+01,1.094187860266289469e+01,1.178098569750905611e+01,1.118335266276641349e+01,1.095095164637331209e+01,1.298643743141730234e+01,1.240517722415355095e+01
