Room 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
  0.400000  , 0.400000 ,  0.000000  ,  10.000000  ,  0.000000 ,  30.000000
1.733999999999999986e-01,1.619400000000000006e-01,1.500900000000000012e-01,1.502400000000000124e-01,1.509999999999999953e-01,1.517999999999999905e-01,1.547000000000000042e-01,1.591500000000000137e-01,1.610800000000000010e-01,1.589700000000000002e-01,1.536500000000000088e-01,1.441199999999999981e-01,1.227199999999999958e-01,7.635000000000000120e-02,2.450899999999999954e-02,1.889300000000000007e-03,1.205699999999999993e-05,3.789699999999999848e-08,5.716400000000000159e-11,4.015100000000000103e-14,7.277799999999999901e-17,6.988899999999999651e-19,3.484600000000000112e-21,1.841200000000000003e-23,3.683800000000000039e-26
1.194599999999999967e-01,1.129700000000000010e-01,1.084100000000000064e-01,1.126999999999999946e-01,1.174199999999999966e-01,1.210999999999999993e-01,1.250300000000000022e-01,1.316900000000000015e-01,1.384799999999999920e-01,1.419100000000000084e-01,1.402899999999999980e-01,1.298400000000000110e-01,1.022200000000000053e-01,5.568599999999999939e-02,1.528999999999999977e-02,9.996899999999999103e-04,6.207299999999999844e-06,1.919500000000000082e-08,2.884699999999999936e-11,2.024400000000000000e-14,3.895299999999999911e-17,3.822699999999999889e-19,1.790300000000000085e-21,9.324399999999999681e-24,1.879900000000000142e-26
4.569000000000000145e-02,4.556799999999999740e-02,4.881599999999999828e-02,5.246100000000000069e-02,5.686299999999999688e-02,6.312299999999999855e-02,6.801100000000000201e-02,7.560899999999999566e-02,8.587699999999999501e-02,9.428300000000000569e-02,9.364599999999999314e-02,7.742599999999999483e-02,4.828400000000000053e-02,1.887499999999999942e-02,3.058200000000000068e-03,5.512300000000000061e-05,1.790800000000000127e-07,2.464999999999999760e-10,2.655800000000000154e-13,1.723100000000000083e-16,2.643599999999999939e-18,3.380200000000000125e-20,5.452399999999999770e-23,1.325800000000000057e-25,4.611400000000000199e-28
3.233899999999999969e-02,2.695900000000000032e-02,2.043999999999999984e-02,1.659400000000000111e-02,1.572000000000000133e-02,1.887899999999999995e-02,2.163299999999999945e-02,2.566099999999999978e-02,3.141800000000000148e-02,3.563600000000000101e-02,3.263599999999999834e-02,2.040399999999999853e-02,7.463400000000000242e-03,1.368199999999999972e-03,2.322000000000000130e-05,6.099800000000000132e-08,1.076499999999999979e-10,9.062100000000000584e-14,2.526099999999999770e-16,4.371000000000000084e-18,8.266000000000000447e-20,9.868799999999999799e-22,6.615399999999999820e-24,1.479800000000000138e-26,8.384800000000000273e-29
1.033400000000000013e-01,6.989800000000000180e-02,2.724700000000000039e-02,1.067000000000000066e-02,2.102099999999999975e-03,1.046599999999999961e-03,1.323799999999999977e-03,2.187999999999999841e-03,3.501499999999999838e-03,3.791500000000000165e-03,2.473899999999999797e-03,7.597399999999999596e-04,3.769100000000000217e-05,3.596500000000000209e-06,2.983299999999999986e-08,7.881800000000000121e-11,8.738099999999999895e-14,3.622500000000000192e-16,1.416199999999999906e-17,2.677300000000000191e-19,4.107900000000000064e-21,1.498199999999999982e-23,1.152200000000000044e-25,9.548600000000000532e-28,3.610699999999999760e-30
2.733099999999999974e-01,2.207800000000000040e-01,1.367200000000000082e-01,6.299499999999999544e-02,1.112299999999999921e-02,7.594000000000000273e-04,5.260200000000000222e-05,3.241200000000000071e-05,3.518100000000000079e-05,3.888700000000000224e-05,3.834300000000000203e-05,3.368399999999999801e-05,1.904699999999999907e-05,4.732699999999999597e-06,2.344000000000000078e-07,7.948199999999999498e-10,7.458600000000000147e-13,1.053999999999999969e-15,1.640600000000000037e-17,3.165000000000000107e-19,3.581800000000000246e-21,2.571300000000000085e-23,9.341899999999999447e-26,5.351899999999999911e-28,1.932599999999999954e-30
3.687799999999999967e-01,2.860099999999999865e-01,1.659400000000000042e-01,7.841800000000000159e-02,1.529100000000000077e-02,1.355000000000000085e-03,2.488599999999999992e-04,1.838200000000000120e-04,1.545600000000000110e-04,1.122899999999999972e-04,1.585900000000000113e-04,2.671500000000000155e-04,3.436399999999999828e-04,2.045700000000000014e-04,2.426600000000000111e-05,3.569499999999999769e-07,6.557899999999999657e-10,5.458199999999999906e-13,3.239199999999999959e-16,5.436999999999999650e-18,7.274000000000000256e-20,1.699600000000000081e-22,9.441700000000000910e-25,8.374600000000000154e-28,3.923500000000000285e-30
3.213500000000000245e-01,2.152699999999999891e-01,8.216700000000000392e-02,3.525299999999999961e-02,9.111400000000000401e-03,2.093799999999999828e-03,1.142100000000000060e-03,8.821400000000000075e-04,6.303300000000000179e-04,4.104600000000000241e-04,5.878899999999999838e-04,1.376700000000000016e-03,2.487599999999999967e-03,2.312600000000000159e-03,8.225599999999999579e-04,2.214999999999999969e-05,4.131900000000000093e-08,1.806300000000000008e-11,8.118600000000000616e-15,5.115899999999999718e-17,8.445899999999999871e-19,5.827400000000000182e-21,1.517299999999999910e-23,7.309999999999999966e-26,7.909000000000000071e-29
2.485199999999999909e-01,1.688300000000000078e-01,5.929999999999999855e-02,2.084899999999999948e-02,8.090200000000000516e-03,3.103400000000000082e-03,2.064199999999999976e-03,1.601200000000000106e-03,1.128499999999999946e-03,9.127200000000000027e-04,1.468700000000000084e-03,3.150500000000000089e-03,5.211000000000000354e-03,4.873299999999999681e-03,1.833900000000000070e-03,4.076600000000000238e-05,8.257900000000000114e-08,4.284800000000000160e-11,1.256900000000000051e-14,6.018499999999999830e-17,9.582200000000000905e-19,7.105900000000000225e-21,2.027299999999999862e-23,8.903299999999999954e-26,1.288799999999999906e-28
1.857999999999999929e-01,1.347099999999999964e-01,5.457599999999999951e-02,1.777799999999999866e-02,6.889499999999999791e-03,2.888299999999999895e-03,1.939200000000000082e-03,1.619800000000000016e-03,1.443400000000000065e-03,1.671299999999999912e-03,2.570999999999999935e-03,4.192399999999999773e-03,5.318599999999999717e-03,3.854199999999999900e-03,1.099399999999999943e-03,1.959200000000000148e-05,4.289899999999999920e-08,2.608799999999999951e-11,5.257999999999999848e-15,1.890999999999999876e-17,2.117499999999999999e-19,1.641500000000000071e-21,6.741399999999999831e-24,1.850399999999999881e-26,6.150500000000000106e-29
1.448200000000000043e-01,1.103999999999999981e-01,4.866100000000000286e-02,1.379900000000000050e-02,4.694399999999999615e-03,2.407799999999999871e-03,1.549699999999999992e-03,1.382200000000000095e-03,1.623499999999999943e-03,2.494899999999999982e-03,4.075099999999999903e-03,5.501599999999999720e-03,4.447999999999999697e-03,1.539800000000000023e-03,7.091499999999999442e-05,6.291000000000000415e-07,9.913099999999999610e-10,7.610800000000000245e-13,5.338999999999999586e-16,5.322899999999999618e-18,3.481500000000000142e-20,2.519699999999999981e-22,8.180299999999999706e-25,2.228200000000000068e-27,9.144899999999999638e-30
1.399400000000000088e-01,1.088299999999999962e-01,4.871400000000000036e-02,1.243700000000000014e-02,3.868799999999999930e-03,2.027499999999999789e-03,1.380200000000000047e-03,1.334799999999999919e-03,1.732899999999999892e-03,2.940900000000000198e-03,5.191099999999999708e-03,7.295900000000000128e-03,5.427300000000000353e-03,1.429900000000000008e-03,1.714100000000000072e-05,2.202900000000000158e-08,1.359400000000000044e-11,7.213800000000000587e-15,6.633499999999999716e-17,9.276200000000000376e-19,8.834399999999999407e-21,6.314400000000000489e-23,2.778600000000000214e-25,1.054399999999999953e-27,4.492200000000000016e-30
1.131700000000000067e-01,8.648100000000000231e-02,3.613500000000000045e-02,7.655699999999999658e-03,2.181000000000000213e-03,1.349099999999999995e-03,1.210700000000000101e-03,1.353000000000000036e-03,1.874999999999999931e-03,3.466799999999999916e-03,6.701699999999999671e-03,1.051999999999999984e-02,9.082299999999999748e-03,2.975999999999999913e-03,3.102800000000000176e-05,4.045600000000000174e-08,2.419100000000000143e-11,1.274400000000000040e-14,6.800400000000000269e-17,7.060399999999999617e-19,4.805600000000000212e-21,2.948099999999999753e-23,2.269900000000000185e-25,8.710800000000000356e-28,4.382600000000000158e-30
4.291799999999999782e-02,3.149899999999999922e-02,1.106000000000000039e-02,1.428999999999999932e-03,7.914400000000000254e-04,8.278200000000000532e-04,1.017099999999999949e-03,1.378600000000000008e-03,2.353300000000000010e-03,4.987799999999999699e-03,9.746100000000000596e-03,1.372300000000000082e-02,1.068700000000000032e-02,3.301800000000000134e-03,3.446200000000000310e-05,4.605900000000000235e-08,2.530299999999999911e-11,1.138500000000000021e-14,5.526899999999999765e-17,5.630700000000000206e-19,3.754999999999999923e-21,7.398999999999999438e-24,2.279999999999999858e-26,2.491700000000000115e-29,6.457099999999999704e-32
4.607299999999999937e-03,3.186200000000000143e-03,1.024799999999999973e-03,2.710799999999999863e-04,3.040499999999999908e-04,4.550800000000000136e-04,8.047799999999999485e-04,1.577800000000000079e-03,3.179200000000000081e-03,6.281400000000000351e-03,1.069699999999999991e-02,1.241300000000000042e-02,7.484799999999999787e-03,1.628000000000000107e-03,1.456699999999999961e-05,1.929599999999999954e-08,8.649700000000000191e-12,2.884900000000000000e-15,1.900799999999999931e-17,2.031500000000000033e-19,1.370700000000000047e-21,3.772499999999999696e-24,1.226000000000000001e-26,8.519799999999999303e-30,1.166600000000000038e-32
8.455599999999999748e-04,4.926099999999999880e-04,9.629800000000000534e-05,8.053000000000000316e-05,1.486000000000000070e-04,2.802600000000000035e-04,6.892899999999999548e-04,1.657199999999999949e-03,3.426400000000000019e-03,5.929499999999999875e-03,7.882999999999999383e-03,6.883600000000000135e-03,2.981900000000000002e-03,3.254800000000000076e-04,8.649600000000000373e-07,5.465000000000000257e-10,1.848900000000000079e-13,2.060699999999999889e-16,2.883699999999999917e-18,3.362700000000000146e-20,1.906099999999999985e-22,2.169400000000000011e-25,1.588100000000000107e-28,7.164300000000000262e-31,2.147499999999999988e-33
5.037600000000000151e-04,2.695099999999999861e-04,2.607800000000000002e-05,3.382500000000000225e-05,8.324099999999999804e-05,1.943600000000000026e-04,4.983900000000000309e-04,1.144499999999999901e-03,2.259499999999999790e-03,3.414200000000000047e-03,3.319900000000000195e-03,1.730100000000000041e-03,3.542800000000000029e-04,6.804000000000000416e-06,8.897400000000000315e-09,2.987799999999999850e-12,8.899200000000000718e-16,1.761000000000000105e-17,2.224099999999999975e-19,8.531299999999999784e-22,4.634900000000000193e-24,4.619999999999999690e-27,1.416400000000000017e-29,9.669899999999999638e-32,5.277199999999999826e-35
4.328900000000000109e-04,2.314499999999999880e-04,1.986200000000000059e-05,1.764000000000000051e-05,4.759800000000000066e-05,1.208400000000000018e-04,2.608900000000000043e-04,4.723300000000000263e-04,7.408500000000000371e-04,8.007700000000000191e-04,4.368500000000000204e-04,8.365399999999999562e-05,4.207399999999999731e-06,1.854200000000000152e-08,1.358700000000000017e-11,6.364899999999999749e-15,4.860100000000000201e-17,6.260800000000000228e-19,6.766299999999999796e-21,2.552399999999999900e-23,8.513699999999999864e-26,7.351699999999999679e-29,1.064400000000000037e-31,6.491799999999999614e-34,9.812999999999999369e-37
5.875500000000000514e-04,3.136500000000000074e-04,2.433599999999999875e-05,1.044599999999999960e-05,2.450899999999999861e-05,6.194500000000000407e-05,1.115599999999999958e-04,1.440099999999999985e-04,1.380300000000000049e-04,8.275799999999999606e-05,2.181299999999999935e-05,1.222099999999999912e-06,8.679299999999999176e-09,1.466799999999999849e-11,1.273400000000000063e-14,1.044300000000000028e-16,2.128199999999999969e-18,1.394199999999999917e-20,7.062699999999999748e-23,3.472999999999999809e-25,1.103500000000000061e-27,1.351799999999999953e-30,1.425100000000000001e-33,1.450399999999999873e-35,5.152400000000000422e-38
6.821400000000000250e-04,3.643599999999999877e-04,2.679500000000000011e-05,6.433800000000000132e-06,8.880799999999999743e-06,1.756900000000000069e-05,2.592299999999999897e-05,2.658599999999999923e-05,1.723200000000000036e-05,5.256599999999999782e-06,3.022600000000000080e-07,2.600399999999999830e-09,8.898099999999999819e-12,1.201599999999999961e-14,1.290999999999999925e-16,3.294799999999999986e-18,4.262600000000000000e-20,2.537499999999999791e-22,1.028899999999999934e-24,4.468599999999999705e-27,8.960599999999999923e-30,9.511900000000000364e-33,8.279800000000000119e-36,8.584900000000000222e-38,0.000000000000000000e+00
5.032199999999999694e-04,2.649300000000000266e-04,1.469500000000000076e-05,2.095300000000000081e-06,1.374599999999999934e-06,1.421600000000000077e-06,1.219799999999999951e-06,6.703100000000000247e-07,2.542499999999999903e-07,3.358399999999999818e-08,4.590100000000000000e-10,1.832899999999999995e-12,6.695100000000000264e-15,1.004699999999999962e-16,3.591999999999999838e-18,6.169199999999999546e-20,7.550100000000000314e-22,3.160300000000000144e-24,1.127200000000000000e-26,1.803100000000000097e-29,5.054899999999999753e-32,8.561499999999999771e-35,9.142499999999999943e-38,0.000000000000000000e+00,0.000000000000000000e+00
1.617500000000000014e-04,8.249500000000000214e-05,1.804600000000000052e-06,2.309999999999999906e-07,8.751499999999999981e-08,4.932899999999999788e-08,1.362900000000000081e-08,5.586999999999999835e-09,8.720199999999999521e-10,3.162800000000000054e-11,2.715600000000000061e-13,1.279700000000000067e-15,8.014700000000000348e-17,2.119400000000000062e-18,6.860599999999999821e-20,9.902800000000000071e-22,9.513099999999999422e-24,3.303000000000000061e-26,2.729100000000000062e-29,5.737500000000000347e-32,2.404000000000000007e-34,4.165899999999999586e-37,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.746500000000000619e-06,4.897600000000000339e-06,2.505799999999999846e-08,8.785099999999999989e-10,2.569499999999999761e-10,8.128300000000000252e-11,2.030399999999999911e-11,4.128999999999999875e-12,8.764200000000000157e-13,1.507199999999999879e-14,2.968499999999999820e-16,2.777400000000000028e-17,1.500300000000000021e-18,3.373599999999999858e-20,7.640100000000000368e-22,1.158200000000000064e-23,7.920199999999999937e-26,9.610399999999999971e-29,1.400600000000000063e-31,3.344999999999999821e-34,1.112700000000000018e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.351500000000000060e-08,4.690600000000000325e-08,1.495199999999999914e-10,1.399199999999999935e-12,4.508900000000000104e-13,8.137799999999999666e-14,2.530000000000000011e-14,3.230900000000000100e-15,9.518700000000000233e-16,1.064299999999999984e-16,6.739599999999999945e-18,5.415200000000000275e-19,9.517700000000000148e-21,3.459100000000000003e-22,9.312599999999999898e-24,7.940300000000000156e-26,5.644999999999999658e-28,6.339299999999999843e-31,4.154399999999999601e-34,8.407699999999999168e-37,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
