#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
305	3.657	0.684
306	3.695	0.692
307	3.749	0.701
308	3.806	0.710
309	3.864	0.718
310	3.922	0.724
311	3.976	0.726
312	4.006	0.726
313	4.022	0.722
314	4.029	0.724
315	4.034	0.724
316	4.035	0.722
317	4.043	0.727
318	4.039	0.739
319	4.033	0.750
320	4.020	0.754
321	4.012	0.755
322	3.982	0.749
323	3.946	0.743
324	3.888	0.735
325	3.828	0.730
326	3.785	0.723
327	3.758	0.715
328	3.737	0.707
329	3.719	0.702
330	3.703	0.702
331	3.695	0.701
332	3.702	0.702
333	3.706	0.706
334	3.718	0.709
335	3.727	0.714
336	3.727	0.716
337	3.688	0.719
338	3.653	0.720
339	3.627	0.719
340	3.596	0.714
341	3.575	0.707
342	3.562	0.700
343	3.559	0.698
344	3.562	0.698
345	3.569	0.700
346	3.545	0.700
347	3.529	0.699
348	3.518	0.696
349	3.511	0.695
350	3.486	0.695
351	3.478	0.701
352	3.460	0.707
353	3.434	0.713
354	3.400	0.720
355	3.360	0.725
356	3.329	0.730
357	3.312	0.730
358	3.307	0.732
359	3.321	0.733
360	3.354	0.733
361	3.393	0.733
362	3.439	0.731
363	3.474	0.730
364	3.477	0.729
365	3.478	0.732
366	3.468	0.738
367	3.446	0.743
368	3.392	0.750
369	3.356	0.755
370	3.333	0.759
371	3.328	0.758
372	3.342	0.754
373	3.362	0.751
374	3.399	0.750
375	3.449	0.748
376	3.515	0.748
377	3.569	0.751
378	3.605	0.750
379	3.621	0.747
380	3.628	0.736
381	3.618	0.727
382	3.595	0.721
383	3.571	0.715
384	3.551	0.712
385	3.548	0.709
386	3.545	0.711
387	3.540	0.709
388	3.530	0.709
389	3.521	0.709
390	3.518	0.711
391	3.507	0.715
392	3.498	0.720
393	3.486	0.725
394	3.470	0.732
395	3.453	0.733
396	3.434	0.732
397	3.395	0.729
398	3.352	0.722
399	3.331	0.716
400	3.326	0.714
401	3.331	0.713
402	3.342	0.714
403	3.361	0.713
404	3.384	0.715
405	3.420	0.720
406	3.465	0.722
407	3.505	0.722
408	3.532	0.724
409	3.551	0.728
410	3.506	0.726
411	3.501	0.725
412	3.500	0.729
413	3.504	0.737
414	3.523	0.741
415	3.559	0.744
416	3.605	0.743
417	3.657	0.745
418	3.719	0.747
419	3.784	0.744
420	3.823	0.740
421	3.797	0.737
422	3.784	0.736
423	3.779	0.733
424	3.788	0.730
425	3.812	0.724
426	3.841	0.722
427	3.869	0.719
428	3.898	0.716
429	3.922	0.715
430	3.930	0.715
431	3.916	0.717
432	3.894	0.717
433	3.873	0.721
434	3.858	0.723
435	3.838	0.721
436	3.770	0.718
437	3.719	0.711
438	3.680	0.706
439	3.666	0.710
440	3.670	0.717
441	3.686	0.724
442	3.716	0.731
443	3.774	0.736
444	3.842	0.739
445	3.890	0.738
446	3.931	0.735
447	3.958	0.729
448	3.946	0.726
449	3.901	0.717
450	3.843	0.710
451	3.792	0.700
452	3.724	0.692
453	3.660	0.689
454	3.617	0.689
455	3.614	0.693
456	3.634	0.698
457	3.661	0.706
458	3.696	0.711
459	3.733	0.713
460	3.770	0.711
461	3.814	0.709
462	3.845	0.707
463	3.850	0.705
464	3.834	0.701
465	3.815	0.696
466	3.793	0.690
467	3.770	0.681
468	3.757	0.672
469	3.749	0.663
470	3.740	0.660
471	3.721	0.659
472	3.696	0.666
473	3.671	0.675
474	3.652	0.687
475	3.647	0.697
476	3.650	0.706
477	3.652	0.712
478	3.649	0.718
479	3.643	0.722
480	3.616	0.722
481	3.593	0.719
482	3.573	0.710
483	3.530	0.704
484	3.483	0.700
485	3.424	0.700
486	3.375	0.703
487	3.366	0.709
488	3.398	0.716
489	3.430	0.735
490	3.461	0.753
491	3.508	0.768
492	3.553	0.778
493	3.600	0.782
494	3.647	0.781
495	3.682	0.776
496	3.704	0.769
497	3.726	0.761
498	3.741	0.752
499	3.747	0.746
500	3.745	0.740
501	3.733	0.736
502	3.718	0.730
503	3.671	0.721
504	3.605	0.716
505	3.535	0.709
506	3.478	0.701
507	3.440	0.693
508	3.421	0.687
509	3.409	0.681
510	3.398	0.676
511	3.396	0.671
512	3.392	0.665
513	3.383	0.660
514	3.345	0.660
515	3.322	0.662
516	3.308	0.663
517	3.309	0.663
518	3.322	0.667
519	3.314	0.673
520	3.292	0.679
521	3.271	0.688
522	3.265	0.691
523	3.260	0.690
524	3.253	0.693
525	3.252	0.692
526	3.263	0.693
527	3.291	0.690
528	3.323	0.685
529	3.374	0.679
530	3.439	0.675
531	3.495	0.674
532	3.555	0.678
533	3.616	0.685
534	3.687	0.688
535	3.763	0.687
536	3.833	0.688
537	3.900	0.689
538	3.966	0.689
539	4.032	0.689
540	4.095	0.686
541	4.136	0.685
542	4.145	0.687
543	4.131	0.688
544	4.112	0.691
545	4.092	0.692
546	4.071	0.689
547	4.043	0.686
548	4.019	0.685
549	4.006	0.686
550	4.021	0.692
551	4.053	0.697
552	4.072	0.706
553	3.963	0.719
554	3.935	0.729
555	3.890	0.738
556	3.838	0.740
557	3.778	0.741
558	3.729	0.736
559	3.682	0.730
560	3.654	0.727
561	3.639	0.726
562	3.639	0.723
563	3.648	0.715
564	3.666	0.710
565	3.683	0.702
566	3.693	0.696
567	3.708	0.690
568	3.721	0.689
569	3.724	0.688
570	3.724	0.685
571	3.715	0.685
572	3.714	0.685
573	3.720	0.687
574	3.741	0.693
575	3.779	0.702
576	3.824	0.711
577	3.811	0.719
578	3.837	0.728
579	3.887	0.733
580	3.950	0.734
581	4.013	0.736
582	4.067	0.736
583	4.113	0.738
584	4.135	0.739
585	4.146	0.738
586	4.144	0.736
587	4.140	0.732
588	4.134	0.726
589	4.116	0.721
590	4.099	0.717
591	4.076	0.712
592	4.047	0.710
593	3.992	0.711
594	3.930	0.713
595	3.876	0.714
596	3.833	0.717
597	3.809	0.716
598	3.798	0.717
599	3.796	0.720
600	3.794	0.725
601	3.789	0.726
602	3.781	0.726
603	3.772	0.726
604	3.762	0.727
605	3.742	0.727
606	3.713	0.726
607	3.657	0.721
608	3.577	0.717
609	3.502	0.711
610	3.431	0.709
611	3.368	0.707
612	3.316	0.706
613	3.278	0.708
614	3.256	0.707
615	3.252	0.710
616	3.257	0.714
617	3.274	0.716
618	3.292	0.715
619	3.309	0.714
620	3.316	0.707
621	3.317	0.701
622	3.301	0.695
623	3.289	0.695
624	3.278	0.697
625	3.275	0.697
626	3.286	0.695
627	3.304	0.693
628	3.332	0.690
629	3.368	0.686
630	3.408	0.685
631	3.436	0.681
632	3.451	0.679
633	3.461	0.674
634	3.473	0.672
635	3.460	0.671
636	3.448	0.669
637	3.433	0.672
638	3.411	0.679
639	3.376	0.687
640	3.337	0.693
641	3.296	0.698
642	3.264	0.703
643	3.241	0.707
644	3.235	0.711
645	3.234	0.712
646	3.239	0.713
647	3.242	0.715
648	3.246	0.713
649	3.235	0.707
650	3.195	0.704
651	3.171	0.701
652	3.147	0.698
653	3.146	0.698
654	3.112	0.700
655	3.083	0.706
656	3.068	0.709
657	3.070	0.712
658	3.088	0.717
659	3.119	0.724
660	3.155	0.727
661	3.190	0.730
662	3.224	0.736
663	3.260	0.743
664	3.295	0.748
665	3.329	0.749
666	3.354	0.751
667	3.365	0.747
668	3.371	0.742
669	3.382	0.739
670	3.403	0.740
671	3.426	0.741
672	3.447	0.740
673	3.454	0.738
674	3.454	0.737
675	3.455	0.739
676	3.445	0.743
677	3.444	0.746
678	3.438	0.747
679	3.405	0.751
680	3.362	0.753
681	3.330	0.756
682	3.305	0.758
683	3.282	0.759
684	3.258	0.760
685	3.239	0.760
686	3.239	0.762
687	3.255	0.763
688	3.279	0.763
689	3.301	0.764
690	3.319	0.767
691	3.336	0.769
692	3.359	0.772
693	3.363	0.778
694	3.362	0.787
695	3.373	0.797
696	3.363	0.803
697	3.367	0.806
698	3.365	0.811
699	3.355	0.814
700	3.353	0.818
701	3.358	0.823
702	3.379	0.824
703	3.420	0.819
704	3.470	0.812
705	3.524	0.807
706	3.576	0.801
707	3.632	0.794
708	3.623	0.786
709	3.615	0.778
710	3.607	0.773
711	3.590	0.771
712	3.562	0.769
713	3.533	0.765
714	3.511	0.755
715	3.485	0.740
716	3.457	0.719
717	3.437	0.704
718	3.428	0.696
719	3.419	0.693
720	3.406	0.691
721	3.382	0.692
722	3.353	0.696
723	3.272	0.701
724	3.204	0.708
725	3.158	0.716
726	3.125	0.725
727	3.104	0.728
728	3.089	0.724
729	3.072	0.719
730	3.054	0.713
731	3.046	0.707
732	3.053	0.700
733	3.070	0.695
734	3.020	0.690
735	3.009	0.689
736	3.001	0.688
737	2.993	0.690
738	2.977	0.695
739	2.952	0.699
740	2.932	0.701
741	2.924	0.704
742	2.928	0.703
743	2.932	0.702
744	2.939	0.700
745	2.951	0.699
746	2.960	0.697
747	2.960	0.686
748	2.955	0.683
749	2.958	0.680
750	2.964	0.682
751	2.975	0.680
752	2.644	0.660
753	2.685	0.660
754	2.725	0.667
755	2.759	0.673
756	2.791	0.679
757	2.807	0.688
758	2.819	0.694
759	2.829	0.701
760	2.835	0.708
761	2.846	0.714
762	2.855	0.721
