Room No. 1 , Exit cross_0, 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
   1.000000  ,  1.000000    ,  -1.000000  ,  11.000000  ,  -1.000000 ,  8.000000
1.027948173642051488e-01,1.641437400965693461e-01,2.151876951655729286e-01,2.234455942660832362e-01,3.235735275923954379e-01,4.119324748296331329e-01,4.582718656243225941e-01,6.452227832110826178e-01,7.275019980238741635e-01,7.748472554447249916e-01,8.793762835972389613e-01,1.098862320313837682e+00
8.956019274273865904e-02,1.453001994604554703e-01,1.902191991535049920e-01,2.006977796280724480e-01,3.095474746705439428e-01,4.050873441779188067e-01,5.156240804965053215e-01,6.502687800570066123e-01,6.988609727451987608e-01,8.239585035493643961e-01,1.105533959527906340e+00,1.538968270865539001e+00
6.767427497508629597e-02,1.008064101299079723e-01,1.192073214381649815e-01,1.348716269547197699e-01,1.985080551909905178e-01,2.426746642967404777e-01,3.402380698711946483e-01,4.389486490850716405e-01,5.495657184375419835e-01,8.388336404741981722e-01,1.045299055296202262e+00,1.427682277492232199e+00
5.865586635903932700e-02,7.485857503889017939e-02,6.900540696758107606e-02,9.051519682671541056e-02,1.202188918267050599e-01,1.521288862961096000e-01,2.473569945550055105e-01,3.420696895482849831e-01,5.733606533603340383e-01,7.762563362268498635e-01,1.018186874408883558e+00,1.419980658618534619e+00
4.543790891438014012e-02,5.088979226440157322e-02,4.136906161871208021e-02,4.470536454112287311e-02,5.307524920214437558e-02,8.522639500216408481e-02,1.665836552684314686e-01,2.406536502687398049e-01,5.127650866983728406e-01,7.261072134777493137e-01,9.755152119769359143e-01,1.483605984815008938e+00
3.901632155432374627e-02,4.100296585147805706e-02,2.445439280396847007e-02,2.155807572237222053e-02,3.057109595894470788e-02,5.603470583311666309e-02,1.058475738381593478e-01,2.097423784586311124e-01,3.474268282408299324e-01,9.532291609535257226e-01,1.729467288658614432e+00,2.395510743566529932e+00
1.061159081143336186e-04,1.061310016104300910e-02,4.533112434697538114e-03,2.978212936403097904e-03,5.913946227433602119e-03,1.420850795248444591e-02,3.369157695359522448e-02,5.709280843566782310e-02,7.571516407802457438e-02,4.881925389107275026e-01,6.473293289355365188e-01,6.078212038275070395e-01
1.465911576513849273e-05,6.741142587836341841e-06,1.363273347056110767e-06,2.175730119350886725e-16,1.565536301148705478e-06,8.128710988601867981e-06,1.112853414677977116e-05,9.504660691725725918e-01,2.761012561043711067e+00,4.616003977946557590e+00,6.720145881678428523e+00,1.000000000000000000e+01
3.429854552927665262e-06,1.449721221318784737e-06,1.177723186692267721e-15,5.719970616692860276e-08,7.489023504604835944e-14,1.626960137591286780e-06,3.857230887921436340e-06,9.662290293118587226e-01,2.488284456093706076e+00,4.207101175588357833e+00,5.993375893343574567e+00,9.059670877165171277e+00
